ID,Protein_type,Buffer_type,Stabilizer_type,Surfactant_type,Salt_type,Excipient_type,Protein_conc,Temperature,Buffer_conc,Stabilizer_conc,Surfactant_conc,Salt_conc,Excipient_conc,Protein_class_type,kP,MW,PI_mean,PI_range,C_Class,HCI,Buffer_pH
10521,Etanercept,PBS,Sucrose,None,NaCl,Arginine,265.7425064615949,24.793048980116197,138.8193364825628,0.05814129488998458,0.0,57.02853341144828,100.49096268338803,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10522,Etanercept,PBS,Sucrose,None,NaCl,Arginine,115.7341586850114,30.000499730460277,94.80361132156665,0.7541291289885336,0.0,150.93729895803435,26.222200252799073,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10523,Etanercept,PBS,Sucrose,None,NaCl,Arginine,390.8997908800355,35.893853401832715,9.302131957348186,0.9932883186837618,0.0,12.498510056808998,157.54425323678294,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10524,Etanercept,PBS,Sucrose,None,NaCl,Arginine,486.7945464677347,8.359620778237975,47.53480788432791,0.2649834021159638,0.0,173.2587150209627,273.96756751777707,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10525,Etanercept,PBS,Sucrose,None,NaCl,Lysine,470.25473352052285,30.130332907051493,43.03773349553303,0.410838188199475,0.0,72.42132475755227,275.03342708308486,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10526,Etanercept,PBS,Sucrose,None,NaCl,Lysine,132.48421789538784,37.86252692219616,25.756173361619414,0.7560003187923443,0.0,171.73432091449385,58.025329755091754,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10527,Etanercept,PBS,Sucrose,None,NaCl,Lysine,302.5913796759178,11.890536456855642,91.52300205926018,0.3002050042376842,0.0,118.21891625600824,158.6483288365958,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10528,Etanercept,PBS,Sucrose,None,NaCl,Lysine,15.56451975929366,23.262347730386473,133.416569187861,0.9950336012991489,0.0,4.956624686059503,209.2439934530501,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10529,Etanercept,PBS,Sucrose,None,NaCl,Lysine,237.9364239485387,14.434442735172894,180.88098117007584,0.06138779195355557,0.0,137.16771939964508,92.09182485213287,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10530,Etanercept,PBS,Sucrose,None,NaCl,Proline,365.0997815791709,36.66617682385149,98.76025199136072,0.656118745566944,0.0,148.51973454207302,65.58300784660877,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10531,Etanercept,PBS,Sucrose,None,NaCl,Proline,155.18511378899925,12.492381751806935,179.56649771401982,0.38207677594042977,0.0,178.27139181788243,150.83454724150647,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10532,Etanercept,PBS,Sucrose,None,NaCl,Proline,45.6588563104544,15.329730858742442,25.09097928589491,0.010572962690979714,0.0,55.41944009860625,261.53744691607034,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10533,Etanercept,PBS,Sucrose,None,NaCl,Proline,292.3679710614052,25.09202597698103,55.788298210432544,0.8096289894189246,0.0,0.7096578574755075,1.9756484275394315,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10534,Etanercept,PBS,Sucrose,None,NaCl,Proline,425.1756445936463,27.80299544484088,135.22581561004765,0.42111717497294077,0.0,80.27333480645275,208.82500238338412,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10535,Etanercept,PBS,Sucrose,None,NaCl,None,290.21870602744247,34.21690837581807,141.28563098446082,0.03109120640692593,0.0,41.65101636033333,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10536,Etanercept,PBS,Sucrose,None,NaCl,None,338.5233956393064,10.954062324318581,69.37999558733898,0.603278342910294,0.0,94.2096942558797,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10537,Etanercept,PBS,Sucrose,None,NaCl,None,85.44681068805697,23.63942304844035,4.824949296822576,0.30742561941395996,0.0,179.2819601599262,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10538,Etanercept,PBS,Sucrose,None,NaCl,None,454.17743553751336,19.221520260791607,166.07035345323783,0.9862681944455727,0.0,22.20556079920925,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10539,Etanercept,PBS,Sucrose,None,NaCl,None,104.05800329474572,28.27543277562648,94.14459669214457,0.5024825029587798,0.0,145.99589842138013,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10540,Etanercept,PBS,Sucrose,None,None,Arginine,412.5420274638878,16.690485418466878,136.19109068973418,0.9002852361331115,0.0,0.0,68.78994427196648,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10541,Etanercept,PBS,Sucrose,None,None,Arginine,188.26653885228208,36.902361188587186,107.32270257092176,0.010345971002371135,0.0,0.0,154.42554919080715,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10542,Etanercept,PBS,Sucrose,None,None,Arginine,363.6718525009163,8.950822219163292,65.94683440511534,0.33289595311058984,0.0,0.0,282.7409725461051,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10543,Etanercept,PBS,Sucrose,None,None,Arginine,11.610873427275381,25.813853585528232,20.15923710707527,0.7757694042730832,0.0,0.0,230.46746663971172,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10544,Etanercept,PBS,Sucrose,None,None,Arginine,286.1770977058945,28.892615095163944,195.52427304951328,0.4998100161455209,0.0,0.0,58.474708713781325,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10545,Etanercept,PBS,Sucrose,None,None,Lysine,131.15511367513653,31.069224507195422,28.338349651238254,0.5395836483075038,0.0,0.0,292.6053765815813,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10546,Etanercept,PBS,Sucrose,None,None,Lysine,400.28425286829963,22.073794195863048,134.8455273848102,0.14305508001172682,0.0,0.0,106.81766317922731,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10547,Etanercept,PBS,Sucrose,None,None,Lysine,387.40460688735243,20.302432199758073,164.70016260723636,0.208687460603817,0.0,0.0,11.42976461880731,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10548,Etanercept,PBS,Sucrose,None,None,Lysine,17.665188693474832,13.166828216711595,85.09929806464626,0.8521399458422645,0.0,0.0,124.17798499335979,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10549,Etanercept,PBS,Sucrose,None,None,Lysine,255.89198716024126,39.927087853674365,56.580382966594456,0.6016532254467781,0.0,0.0,235.54946422039555,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10550,Etanercept,PBS,Sucrose,None,None,Proline,0.2716469688394674,31.43812112595368,133.17994057512013,0.6431541575205804,0.0,0.0,30.629975505829766,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10551,Etanercept,PBS,Sucrose,None,None,Proline,323.4574393326688,23.143837186542793,113.10926489846555,0.45566831873783914,0.0,0.0,256.8958027008659,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10552,Etanercept,PBS,Sucrose,None,None,Proline,242.42441170773512,34.758309922087925,9.64988663831672,0.15671162920658005,0.0,0.0,63.31882663286628,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10553,Etanercept,PBS,Sucrose,None,None,Proline,182.5234024233212,9.327221962766378,55.622453904934815,0.9596621833663559,0.0,0.0,128.70241025569942,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10554,Etanercept,PBS,Sucrose,None,None,Proline,471.6220606377576,15.647787591528196,191.1706038788917,0.32467811638393074,0.0,0.0,225.8310773105821,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10555,Etanercept,PBS,Sucrose,None,None,None,32.8185311042542,18.25854736838341,172.14733501254895,0.6467578654722639,0.0,0.0,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10556,Etanercept,PBS,Sucrose,None,None,None,132.57775304454861,38.78686553523048,35.02782063688668,0.2241036279754744,0.0,0.0,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10557,Etanercept,PBS,Sucrose,None,None,None,227.25078751061682,21.094039285255548,141.0935526958107,0.8038445714047029,0.0,0.0,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10558,Etanercept,PBS,Sucrose,None,None,None,455.11209036089815,31.140404043107953,75.62868997551303,0.05712463631158511,0.0,0.0,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10559,Etanercept,PBS,Sucrose,None,None,None,376.8232839264395,11.663566009110353,82.24412771831919,0.4286363694676215,0.0,0.0,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10560,Etanercept,PBS,Trehalose,Tween-20,NaCl,Arginine,150.23544828430062,31.104795903548574,58.86355941188387,0.3675276779790784,0.4416241219020879,165.48338040883243,82.97256735582162,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10561,Etanercept,PBS,Trehalose,Tween-20,NaCl,Arginine,206.589868572598,24.587561198783114,146.12700704505474,0.9167077765836174,0.05738508055451126,35.390779454756114,220.92197180723187,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10562,Etanercept,PBS,Trehalose,Tween-20,NaCl,Arginine,432.042358578407,14.627568715248895,174.52410010349402,0.5209722170453184,0.2880168477938886,85.38419908037199,145.36873863130435,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10563,Etanercept,PBS,Trehalose,Tween-20,NaCl,Arginine,37.31449591228984,10.817378688149795,105.94086354038231,0.755659366956875,0.6661289325674469,58.71873547258806,261.7923013664101,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10564,Etanercept,PBS,Trehalose,Tween-20,NaCl,Arginine,360.86625358424453,37.56018611846919,11.53132329039411,0.12480046571940091,0.9637440620037566,134.01960676414367,5.263549634069191,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10565,Etanercept,PBS,Trehalose,Tween-20,NaCl,Lysine,480.97912283149833,19.58966935547104,152.08219989227828,0.03488420796249949,0.9320354308861649,137.34279137773203,145.57193818122062,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10566,Etanercept,PBS,Trehalose,Tween-20,NaCl,Lysine,9.421944653370362,29.474975466100652,48.06855034079323,0.37625093208807864,0.6462071554472163,32.651603508673034,12.504560769339372,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10567,Etanercept,PBS,Trehalose,Tween-20,NaCl,Lysine,215.50025955211842,25.27335619604789,180.2917480699208,0.9975163039858396,0.32623285676860714,183.34401562942358,186.10795622733337,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10568,Etanercept,PBS,Trehalose,Tween-20,NaCl,Lysine,102.76511439298572,37.14784430579486,37.261100533062844,0.5218788763698982,0.18896541481347764,105.51171038104441,94.75464621358616,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10569,Etanercept,PBS,Trehalose,Tween-20,NaCl,Lysine,362.4930880398757,11.896313814642895,91.86432443166517,0.7737373759535866,0.42796452692817394,41.42492955104888,250.32503624330047,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10570,Etanercept,PBS,Trehalose,Tween-20,NaCl,Proline,24.606013243368484,29.5160859554103,180.05341088565942,0.027043817416942596,0.7734650445014049,199.4484992369595,104.6594932983097,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10571,Etanercept,PBS,Trehalose,Tween-20,NaCl,Proline,147.74551408715323,27.036170389300356,121.36100619976534,0.8386816480801272,0.9174124626003562,81.49167976372868,152.84596640153038,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10572,Etanercept,PBS,Trehalose,Tween-20,NaCl,Proline,290.6136646519962,20.798127360010305,20.76856732517686,0.21186566586628786,0.5240705605542073,79.00965545286809,251.77155544716206,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10573,Etanercept,PBS,Trehalose,Tween-20,NaCl,Proline,445.31077274043895,8.674641737776017,47.30745212800238,0.6522246242819743,0.08038256194800608,134.35642343624207,201.85182915501855,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10574,Etanercept,PBS,Trehalose,Tween-20,NaCl,Proline,351.7650751284905,36.81807719918142,81.77800351417662,0.44914954615200503,0.2658440010664756,15.414630181236994,33.3230793485302,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10575,Etanercept,PBS,Trehalose,Tween-20,NaCl,None,242.05509305712894,9.033269644773414,88.99204774806341,0.661222552894864,0.2037152177269334,173.7693131699949,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10576,Etanercept,PBS,Trehalose,Tween-20,NaCl,None,438.95761188476536,25.462895018364968,168.31586382601841,0.8204081015849551,0.8030750258624499,46.2289199173424,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10577,Etanercept,PBS,Trehalose,Tween-20,NaCl,None,47.83740198173222,33.260555890311196,34.91899930530609,0.5766828878601754,0.6795794618691917,102.14766409429082,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10578,Etanercept,PBS,Trehalose,Tween-20,NaCl,None,107.34534928181935,35.76337155936517,60.13384928440703,0.2595243071141605,0.10676995721547847,32.601826689593324,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10579,Etanercept,PBS,Trehalose,Tween-20,NaCl,None,317.8567070380726,19.753891648569528,158.6011662845153,0.06048294278538378,0.40650116401733866,125.06833011703877,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10580,Etanercept,PBS,Trehalose,Tween-20,None,Arginine,213.94346644459065,19.020173286873344,14.7803294369822,0.02248042385179927,0.902809311167533,0.0,220.25512460196103,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10581,Etanercept,PBS,Trehalose,Tween-20,None,Arginine,80.3498885944969,23.261533889363545,99.3930203201007,0.7118046072465413,0.0412761912732712,0.0,134.77092092876705,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10582,Etanercept,PBS,Trehalose,Tween-20,None,Arginine,328.7451906204783,33.05196137617764,144.46363604180763,0.8048430474547221,0.5293268817098318,0.0,94.52716702956884,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10583,Etanercept,PBS,Trehalose,Tween-20,None,Arginine,137.67325531334123,34.39401816754357,55.38456080631883,0.31623338478133095,0.3794908612431413,0.0,268.1388069696448,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10584,Etanercept,PBS,Trehalose,Tween-20,None,Arginine,452.6288637838351,10.764221128833134,173.13998419461464,0.5029821664751796,0.7384453961389361,0.0,42.61490294460553,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10585,Etanercept,PBS,Trehalose,Tween-20,None,Lysine,171.1160674394801,18.197890446095816,187.35061384198707,0.2476142220799183,0.10476019325166745,0.0,293.3658161654181,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10586,Etanercept,PBS,Trehalose,Tween-20,None,Lysine,208.50530308926608,33.16594745790416,148.3984462510983,0.4647408858644414,0.5410962238531148,0.0,105.4973398807305,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10587,Etanercept,PBS,Trehalose,Tween-20,None,Lysine,400.19500003615855,9.882815657900698,22.849895795294344,0.8617354153795388,0.8082079653170398,0.0,149.59962910378914,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10588,Etanercept,PBS,Trehalose,Tween-20,None,Lysine,95.08833237179995,33.97470611206839,54.22007987461655,0.721751594258734,0.36673448556511135,0.0,18.82239859493677,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10589,Etanercept,PBS,Trehalose,Tween-20,None,Lysine,334.2668169641587,20.99685040199596,100.42253803790064,0.1783811482240922,0.7968454935116067,0.0,211.1244524087982,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10590,Etanercept,PBS,Trehalose,Tween-20,None,Proline,444.246110356924,35.92080361563234,54.29207268406433,0.3857690693225261,0.2706307359118489,0.0,39.095004956965965,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10591,Etanercept,PBS,Trehalose,Tween-20,None,Proline,130.0786846992869,27.95834943988863,197.16393974333334,0.05769758895641399,0.16033315462254166,0.0,249.89452448094235,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10592,Etanercept,PBS,Trehalose,Tween-20,None,Proline,376.2173092345279,23.889838502714934,1.6060693976628213,0.8131976856822728,0.8753196710173746,0.0,73.71812837261045,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10593,Etanercept,PBS,Trehalose,Tween-20,None,Proline,51.49438498673037,10.04356170765069,138.98395265614468,0.6200664478094375,0.6030781852279936,0.0,233.1684756631637,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10594,Etanercept,PBS,Trehalose,Tween-20,None,Proline,233.172145431603,18.933232444045125,88.59632198153118,0.49892787901139535,0.42757905297216603,0.0,160.52032671127,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10595,Etanercept,PBS,Trehalose,Tween-20,None,None,303.2762447443643,23.61723388693188,44.81823620633714,0.369748135816085,0.2183498878244862,0.0,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10596,Etanercept,PBS,Trehalose,Tween-20,None,None,82.83627801091026,9.979355804727906,2.1108937995744004,0.05390192398098832,0.9697899498930447,0.0,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10597,Etanercept,PBS,Trehalose,Tween-20,None,None,273.54781484523096,14.879314725100945,103.42153253103629,0.6748353957074884,0.7650249985978024,0.0,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10598,Etanercept,PBS,Trehalose,Tween-20,None,None,112.15962055669618,29.793897732612834,189.23266322748125,0.4156952124020018,0.18989639562084243,0.0,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10599,Etanercept,PBS,Trehalose,Tween-20,None,None,483.2144488450901,36.64365328336138,145.29924100648705,0.9056905841897303,0.537921109842196,0.0,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10600,Etanercept,PBS,Trehalose,Tween-80,NaCl,Arginine,361.8288358679561,31.840434024986344,97.82034694846402,0.041041629792032366,0.5526937300163348,121.32672040402477,110.7415019923071,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10601,Etanercept,PBS,Trehalose,Tween-80,NaCl,Arginine,486.55324968977664,23.954528149493417,2.771414832384162,0.20487712029930857,0.13391759263116865,163.22999569854898,222.563755782253,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10602,Etanercept,PBS,Trehalose,Tween-80,NaCl,Arginine,225.4745162351118,12.46333988990755,49.923515245133856,0.6897995745615947,0.6641880147545118,95.23747062565668,150.51158237636082,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10603,Etanercept,PBS,Trehalose,Tween-80,NaCl,Arginine,64.06326219209221,18.882806706410847,128.89215549907672,0.9819415070715067,0.9876370795263829,18.982542736373297,246.90628666250473,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10604,Etanercept,PBS,Trehalose,Tween-80,NaCl,Arginine,190.68506593141365,39.255043846947544,185.04231800584103,0.5531110474255526,0.3804253118049696,49.424854054307346,33.30692227224401,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10605,Etanercept,PBS,Trehalose,Tween-80,NaCl,Lysine,20.206011382947196,26.418190105761255,23.46718771491725,0.5031587297089724,0.5839128481240418,75.27220249329062,179.61995888862754,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10606,Etanercept,PBS,Trehalose,Tween-80,NaCl,Lysine,281.79524311200555,18.883448427476825,165.67863799889676,0.6844563114548684,0.258239155192507,82.99061593375056,93.11144562888609,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10607,Etanercept,PBS,Trehalose,Tween-80,NaCl,Lysine,129.3967085830694,13.820525829670359,139.83218949020062,0.24145007501446028,0.7025068655627879,154.40453651518965,37.42906134142144,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10608,Etanercept,PBS,Trehalose,Tween-80,NaCl,Lysine,393.77327216666754,38.011656359674156,90.83906422031366,0.03882952173276457,0.9065047661904737,187.59861384915862,218.0999789717445,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10609,Etanercept,PBS,Trehalose,Tween-80,NaCl,Lysine,415.9141127222596,29.19947177253471,49.50242087121056,0.9863496641487753,0.025465087810487442,24.57717809549742,250.32812517994734,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10610,Etanercept,PBS,Trehalose,Tween-80,NaCl,Proline,365.29457725709,21.860040977280626,81.01861684504834,0.2452646494697807,0.806720694903752,89.00307096772849,137.2066655043903,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10611,Etanercept,PBS,Trehalose,Tween-80,NaCl,Proline,233.1076015064682,36.25160235569912,71.20465174697827,0.7682740703985632,0.058873783722200715,49.253208884610004,230.5288461256729,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10612,Etanercept,PBS,Trehalose,Tween-80,NaCl,Proline,30.920932579444994,17.660404410806642,3.51752924867408,0.8175113254816513,0.29690992267592403,168.4133938598039,110.93998053566793,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10613,Etanercept,PBS,Trehalose,Tween-80,NaCl,Proline,442.6331658912277,8.933285598037417,146.13444881142948,0.16224019961791186,0.6706911309453504,146.92697689670234,43.70093869831401,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10614,Etanercept,PBS,Trehalose,Tween-80,NaCl,Proline,154.45368108349072,30.15161765866888,188.23331021367358,0.5019819592791201,0.572313091979506,4.873321309642691,254.22743471536074,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10615,Etanercept,PBS,Trehalose,Tween-80,NaCl,None,418.6252365945588,31.202574767260852,3.83198703722293,0.9560529135771099,0.42147923094348344,16.52570530433913,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10616,Etanercept,PBS,Trehalose,Tween-80,NaCl,None,238.18006351253374,23.79379750242991,107.74307263308772,0.3616966621567064,0.992785840833528,185.80374599174073,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10617,Etanercept,PBS,Trehalose,Tween-80,NaCl,None,39.90583376854395,9.302710249426983,63.74564164914691,0.7793674609718814,0.11243832851626452,132.18627889344793,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10618,Etanercept,PBS,Trehalose,Tween-80,NaCl,None,136.7687779931572,18.113970017069615,172.68143359854028,0.4916709370276598,0.740059761250887,78.1058865130584,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10619,Etanercept,PBS,Trehalose,Tween-80,NaCl,None,397.27075078974,39.19315766748024,133.23808294207768,0.1448964513589021,0.2719140850952603,117.06515886767168,0.0,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10620,Etanercept,PBS,Trehalose,Tween-80,None,Arginine,169.483154615551,13.856168905221272,36.21994159980214,0.5390409913598913,0.08213800405132136,0.0,244.71011895131625,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10621,Etanercept,PBS,Trehalose,Tween-80,None,Arginine,407.5202355001829,35.83896680538938,177.57857414105,0.6454661932534267,0.30598617128970673,0.0,170.74867931743853,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10622,Etanercept,PBS,Trehalose,Tween-80,None,Arginine,273.09902256918264,21.45931096291047,89.30517590139753,0.15711735743850136,0.5423794385299492,0.0,239.2614043164444,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10623,Etanercept,PBS,Trehalose,Tween-80,None,Arginine,63.41265007862103,31.820948082387076,68.7752323777283,0.37424460197578,0.9414672781897618,0.0,90.17267325120751,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10624,Etanercept,PBS,Trehalose,Tween-80,None,Arginine,361.86910955230644,18.40410982368305,155.857761352466,0.930071681007794,0.6819358848581034,0.0,53.37659788570914,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10625,Etanercept,PBS,Trehalose,Tween-80,None,Lysine,115.10834971642662,37.60806452701223,118.54668282972375,0.0543517274767207,0.15219095552684617,0.0,42.060155782476905,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10626,Etanercept,PBS,Trehalose,Tween-80,None,Lysine,58.95341011746756,21.818584471054955,3.545374922595529,0.47672630185541687,0.5078408998308518,0.0,169.80134030117344,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10627,Etanercept,PBS,Trehalose,Tween-80,None,Lysine,290.7257797669153,32.887665216613115,63.731456465003625,0.9393936713389209,0.249004875545481,0.0,111.053889875039,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10628,Etanercept,PBS,Trehalose,Tween-80,None,Lysine,339.15411226887636,16.093982251961062,193.37338203391192,0.7361349221733902,0.9634513156249753,0.0,247.0827431288894,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10629,Etanercept,PBS,Trehalose,Tween-80,None,Lysine,467.5804126458848,13.694402872922364,124.93229695244536,0.2405189998688832,0.7217814367420229,0.0,210.6720247165163,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10630,Etanercept,PBS,Trehalose,Tween-80,None,Proline,348.477771498955,20.616234134169474,74.39723745000674,0.8099635350475414,0.5856765783406945,0.0,154.8046974151965,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10631,Etanercept,PBS,Trehalose,Tween-80,None,Proline,416.87945317033984,9.795206407686372,101.08960278833611,0.24281059088666837,0.09591512650687943,0.0,195.6538479600541,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10632,Etanercept,PBS,Trehalose,Tween-80,None,Proline,27.095437980506222,36.34425136852967,2.987587765112783,0.03577654601891363,0.7886717002905986,0.0,278.8082238203244,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10633,Etanercept,PBS,Trehalose,Tween-80,None,Proline,171.47121248377258,25.44122857714189,178.51222372633947,0.7016909369242056,0.390254520654212,0.0,24.486219690253655,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
10634,Etanercept,PBS,Trehalose,Tween-80,None,Proline,254.52422886304578,31.21494512326644,134.10852097180833,0.4331949436459319,0.8881848770920646,0.0,67.94756774840258,Fc-Fusion,4.5,150.0,7.9,0.6,1.4,1.5,7.4
