ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000
F467,Vudalimab,Bispecific,5,152,8.1,0.3,80,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.5,1.3,4.13,2.88,2.5,2.07,1.3
F468,Vudalimab,Bispecific,5,152,8.1,0.3,100,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.5,1.3,3.38,3.25,3.13,2.76,2.3
F469,Vudalimab,Bispecific,5,152,8.1,0.3,100,25,Histidine,6,15,NaCl,140,none,0,none,0,none,0,1.5,1.3,1.5,1.5,1.5,1.5,1.5
F470,Vudalimab,Bispecific,5,152,8.1,0.3,100,25,Histidine,6,15,none,0,Sucrose,0.4,none,0,none,0,1.5,1.3,2.88,2.38,1.88,1.38,1
F471,Vudalimab,Bispecific,5,152,8.1,0.3,100,25,Histidine,6,15,none,0,none,0,tween-80,0.05,none,0,1.5,1.3,2.63,2.63,2.5,2.19,1.9
F472,Vudalimab,Bispecific,5,152,8.1,0.3,100,25,Histidine,6,15,NaCl,140,Sucrose,0.4,none,0,none,0,1.5,1.3,3.13,2.38,2.13,1.84,1.3
F473,Vudalimab,Bispecific,5,152,8.1,0.3,145,25,Histidine,6,15,none,0,none,0,none,0,Arginine,100,1.5,1.3,8,5.38,4.88,4.03,2.7
F474,Vudalimab,Bispecific,5,152,8.1,0.3,145,25,Histidine,6,15,none,0,none,0,none,0,Arginine,200,1.5,1.3,6.25,5.25,5,4.49,3.7
F475,Vudalimab,Bispecific,5,152,8.1,0.3,276,25,Acetate,5,20,none,0,none,0,none,0,none,0,1.5,1.3,12.88,10.63,9.88,8.4,6.1
F476,Vudalimab,Bispecific,5,152,8.1,0.3,138,25,Acetate,5,20,none,0,none,0,none,0,none,0,1.5,1.3,3.13,2.5,2.5,2.5,2.5
F477,Vudalimab,Bispecific,5,152,8.1,0.3,69,25,Acetate,5,20,none,0,none,0,none,0,none,0,1.5,1.3,1.38,1.25,1.25,1.13,1
F478,Vudalimab,Bispecific,5,152,8.1,0.3,150,25,Acetate,5,20,NaCl,175,none,0,none,0,none,0,1.5,1.3,3.38,3.13,3.13,2.88,2.5
F479,Vudalimab,Bispecific,5,152,8.1,0.3,150,25,Acetate,5,20,none,0,Sucrose,0.5,none,0,none,0,1.5,1.3,9.5,7.63,7,5.98,4.3
F480,Vudalimab,Bispecific,5,152,8.1,0.3,150,25,Acetate,5,20,none,0,none,0,tween-80,0.0625,none,0,1.5,1.3,4.25,3.88,3.75,3.34,2.8
F481,Vudalimab,Bispecific,5,152,8.1,0.3,150,25,Acetate,5,20,NaCl,175,Sucrose,0.5,none,0,none,0,1.5,1.3,13.13,9.25,8.25,6.67,4
F482,Vudalimab,Bispecific,5,152,8.1,0.3,150,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.5,1.3,5.25,4.75,4.63,4.26,3.7
F483,Vudalimab,Bispecific,5,152,8.1,0.3,50,25,Histidine,6,15,none,0,none,0,none,0,none,0,1.5,1.3,2,2,1.63,1.5,1.4
F484,Vudalimab,Bispecific,5,152,8.1,0.3,50,25,Histidine,6,15,none,0,Sucrose,0.4,none,0,none,0,1.5,1.3,2.38,1.88,1.75,1.5,1.3
F485,Vudalimab,Bispecific,5,152,8.1,0.3,50,25,Histidine,6,15,none,0,Sucrose,0.8,none,0,none,0,1.5,1.3,1.5,1.5,1.38,1.27,1.2
F486,Vudalimab,Bispecific,5,152,8.1,0.3,150,25,Histidine,6,15,NaCl,140,Sucrose,0.8,none,0,none,0,1.5,1.3,4.25,3.75,3.63,3.22,2.7
F487,Vudalimab,Bispecific,5,152,8.1,0.3,150,25,Histidine,6,15,none,0,Sucrose,0.4,none,0,none,0,1.5,1.3,3.63,3.63,3.63,3.34,2.5
F488,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,12.0,25.75,PBS,7.4,10,NaCl,140,none,0,none,0,none,0,1.3,1.1,1.48,1.48,1.4299216238313799,1.3209192384736852,1.05
F489,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,53.0,25.25,PBS,7.4,10,NaCl,140,none,0,none,0,Arginine,5.0,1.3,1.1,2.91,2.761467213372999,2.543790025335465,2.3937082667643406,2.17
F490,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,82.0,25.68,Histidine,6.0,15.0,none,0,none,0,none,0,Arginine,25.0,1.3,1.1,3.04,3.0186446145934664,2.7501273993667743,2.512858220029287,2.0
F491,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,69.0,26.04,PBS,7.4,10,NaCl,140,none,0,none,0,Arginine,25.0,1.3,1.1,2.57,2.470900147732846,2.3779344387421952,2.3196476249520104,2.21
F492,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,119.0,26.14,Histidine,6.0,15.0,none,0,none,0,none,0,Lysine,125.0,1.3,1.1,3.27,3.2137362267237295,2.953627106930759,2.5954413689699103,1.78
F493,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,148.0,25.69,Histidine,6.0,15.0,none,0,none,0,none,0,Lysine,25.0,1.3,1.1,2.96,2.737572288520089,2.2785754211712197,1.9586604357601929,1.41
F494,Nivolumab,mAb_IgG4,3.5,146,8.8,0.3,335,25.21,Histidine,6,15,none,0,none,0,none,0,none,0,1.3,1.1,108.62763247668865,110.48915866313887,113.44864108990167,112.93919802120153,28.598067758622932
F495,Nivolumab,mAb_IgG4,3.5,146,8.8,0.3,168,25.25,Histidine,6,15,none,0,none,0,none,0,none,0,1.3,1.1,4.52,4.623166461405889,4.520119365178778,4.014935817598745,1.86
F496,Nivolumab,mAb_IgG4,3.5,146,8.8,0.3,55,25.64,Histidine,6,15,none,0,none,0,none,0,none,0,1.3,1.1,1.72,1.72,1.4334819052941308,1.3096125718659462,1.13
F497,Nivolumab,mAb_IgG4,3.5,146,8.8,0.3,122,24.47,Histidine,6,15,none,0,none,0,none,0,none,0,1.3,1.1,2.99,3.0040753434604546,2.7992976142436836,3.0481759903734824,1.8
F498,Nivolumab,mAb_IgG4,3.5,146,8.8,0.3,26,26,Histidine,6,15,none,0,none,0,none,0,none,0,1.3,1.1,1.04,1.04,1.0155001997063864,1.0116806923245343,1.02
F499,Nivolumab,mAb_IgG4,3.5,146,8.8,0.3,321,26.03,PBS,7.4,10,NaCl,140,none,0,none,0,none,0,1.3,1.1,64.4,52.090734368908855,43.026137652974505,34.23232435878468,15.155465680842163
F500,Nivolumab,mAb_IgG4,3.5,146,8.8,0.3,172,25.77,PBS,7.4,10,NaCl,140,none,0,none,0,none,0,1.3,1.1,4.95,4.871529928156416,4.869452318610989,4.8488822235074664,3.281140481883721
F501,Nivolumab,mAb_IgG4,3.5,146,8.8,0.3,99,25.85,PBS,7.4,10,NaCl,140,none,0,none,0,none,0,1.3,1.1,2.37,2.4363815075846658,2.260401894,2.0098135783722286,1.45
F502,Nivolumab,mAb_IgG4,3.5,146,8.8,0.3,25,25.73,PBS,7.4,10,NaCl,140,none,0,none,0,none,0,1.3,1.1,1.31,1.31,1.4087540562838334,1.5227159116507298,1.25
F503,Nivolumab,mAb_IgG4,3.5,146,8.8,0.3,51,25.72,PBS,7.4,10,NaCl,140,none,0,none,0,none,0,1.3,1.1,1.52,1.52,1.3030148135792754,1.2424562535130548,1.2655298778205604
F504,Nivolumab,mAb_IgG4,3.5,146,8.8,0.3,240,25.29,Histidine,6,15,none,0,none,0,none,0,none,0,1.3,1.1,26.91,23.17895406,21.294294701937304,17.06656418528116,6.072965624060352
F504,Nivolumab,mAb_IgG4,3.5,146,8.8,0.3,215,25.29,Histidine,6,15,NaCl,70,Sucrose,0.2,tween-80,0.05,Lysine,25,1.3,1.1,23.2,19.6,16.4,13.4,6.7
