ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000,_conc_bin
259_p3conc_220.7_i29,Ibalizumab,mAb_IgG4,3.5,150.0,8.0,0.3,220.6978,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,8.883524687383451,8.883524687383451,8.238144776968488,4.944604236934721,3.3271652868950907,
259_p3conc_245.6_i30,Ibalizumab,mAb_IgG4,3.5,150.0,8.0,0.3,245.5591,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,10.732722848487034,10.732722848487034,10.679499206227153,5.88056357963246,3.699901646355526,
259_p3conc_273.2_i31,Ibalizumab,mAb_IgG4,3.5,150.0,8.0,0.3,273.2216,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,12.713881379323764,12.713881379323764,10.987495792759104,6.927384346864941,3.8159102026891922,
259_p3conc_277.6_i32,Ibalizumab,mAb_IgG4,3.5,150.0,8.0,0.3,277.6406,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,13.584584780353628,12.772142612339447,12.077030632428682,7.519479848266684,4.231392589743311,
259_p3conc_326.4_i33,Ibalizumab,mAb_IgG4,3.5,150.0,8.0,0.3,326.4006,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,16.6176632796768,16.6176632796768,16.14720837261325,9.2391336268769,4.958065840279442,
259_p3conc_338.2_i34,Ibalizumab,mAb_IgG4,3.5,150.0,8.0,0.3,338.212,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,19.41714102028287,19.41714102028287,17.091012035449776,11.588553809966447,5.451970899065399,
259_p3conc_350.5_i35,Ibalizumab,mAb_IgG4,3.5,150.0,8.0,0.3,350.4508,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,22.033491052422157,22.033491052422157,19.769029399610872,12.361228692482706,5.778279400717468,
259_p3conc_363.1_i36,Ibalizumab,mAb_IgG4,3.5,150.0,8.0,0.3,363.1332,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,23.8070853964126,23.8070853964126,23.8070853964126,13.832152914915627,6.595551523517968,
259_p3conc_376.3_i37,Ibalizumab,mAb_IgG4,3.5,150.0,8.0,0.3,376.2738,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,27.442315892267814,26.114455608042526,26.114455608042526,16.312190096952627,7.318848698668234,
259_p3conc_389.9_i38,Ibalizumab,mAb_IgG4,3.5,150.0,8.0,0.3,389.8908,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,31.497630747901884,30.331991065351282,28.14591752238927,15.290038634765892,7.335387874632665,
496_p3conc_1.5_i0,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,1.4619,26.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.9799056890838124,0.91,0.91,0.91,0.91,
496_p3conc_2.1_i1,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,2.137,26.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.9998345459416155,0.997836525903169,0.91,0.91,0.91,
496_p3conc_3.1_i2,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,3.124,26.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.91,0.91,0.91,0.91,0.91,
496_p3conc_4.6_i3,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,4.5669,26.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.91,0.91,0.91,0.91,0.91,
496_p3conc_6.7_i4,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,6.6762,26.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.9629499003777408,0.9502284208778469,0.9502284208778469,0.91,0.91,
496_p3conc_9.8_i5,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,9.7596,26.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.962962463234076,0.94927335596825,0.94927335596825,0.94927335596825,0.94927335596825,
496_p3conc_14.3_i6,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,14.2672,26.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.9770885080279255,0.9770885080279255,0.9346483401540833,0.9346483401540833,0.9346483401540833,
496_p3conc_20.9_i7,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,20.8567,26.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.0754195792784256,1.0325310360108186,0.9799435019388988,0.9799435019388988,0.91,
496_p3conc_30.5_i8,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,30.4895,26.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.0254452086738277,1.0254452086738277,1.0254452086738277,1.0254452086738277,1.0254452086738277,
494_p3conc_44.6_i9,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,44.5714,25.64,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.4761001760074333,1.3845064362995176,1.2878292222938563,1.2345006563291419,1.1453140818952576,
494_p3conc_64.5_i10,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,64.5003,25.64,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.0904763950229346,1.927781523170392,1.6068977732226168,1.35151250272988,1.1672857062940614,
494_p3conc_65.2_i11,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,65.157,25.64,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.9007128129348352,1.9007128129348352,1.55331516184498,1.5152065190494055,1.201772686999394,
494_p3conc_75.6_i12,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,75.6418,25.64,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.09027141214936,2.09027141214936,1.7456223292049704,1.6243692171160493,1.20942528860997,
495_p3conc_88.7_i13,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,88.7076,24.47,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.3046675246345165,2.2830677443951264,1.9727585410598392,1.9727585410598392,1.5163332674888306,
495_p3conc_95.3_i14,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,95.2504,24.47,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.469333768491726,2.469333768491726,2.2097744427083,2.0954614671512504,1.5241052554609258,
495_p3conc_104.0_i15,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,104.0303,24.47,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.6381383264265064,2.6381383264265064,2.4982739984101263,2.497566501163891,1.624335324123552,
495_p3conc_132.2_i16,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,132.1591,24.47,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,3.231835224124289,3.231835224124289,3.231835224124289,3.2286518287780708,1.8117445549987352,
495_p3conc_139.2_i17,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,139.2429,24.47,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,3.237494428839562,3.237494428839562,3.237494428839562,3.237494428839562,1.7344334048453929,
495_p3conc_143.2_i18,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,143.1644,24.47,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,3.544701481689992,3.544701481689992,3.2489854454887563,3.2489854454887563,1.7962494268519718,
493_p3conc_155.1_i19,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,155.0858,25.25,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,4.15506596034571,3.8916832832849555,3.685234047170472,3.5143876579502615,1.8304281901699782,
493_p3conc_178.3_i20,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,178.2896,25.25,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,5.271695924327559,5.271695924327559,5.271695924327559,4.555054896259274,1.9584684320079264,
493_p3conc_189.2_i21,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,189.2095,25.25,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,6.393659358336524,6.393659358336524,6.393659358336524,5.984665690132107,2.1515558737412745,
493_p3conc_200.8_i22,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,200.7983,25.25,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,8.764250873376541,8.764250873376541,8.764250873376541,6.752434747976866,2.5658422272447137,
493_p3conc_203.6_i23,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,203.5532,25.25,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,11.078261392246512,10.300173236110721,8.217598353148379,7.3638897977595095,3.1392260956096885,
502_p3conc_213.1_i24,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,213.0968,25.29,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,13.366817103949831,12.077011321380034,11.458616791789666,8.892099974665424,3.2818721322392865,
502_p3conc_226.1_i25,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,226.1487,25.29,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,20.63781545270259,15.750283491976866,15.750283491976866,13.193409708441493,4.381110538796767,
502_p3conc_264.0_i26,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,263.9927,25.29,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,39.710521371353266,38.273960477365875,34.48053012856779,26.7873202601407,9.504150014820466,
502_p3conc_276.9_i27,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,276.8745,25.29,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,54.31589584053854,45.99538309183261,40.9112668695469,34.956316089960204,11.245669992664816,
492_p3conc_290.4_i28,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,290.3842,25.21,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,62.80772005872048,59.57399147331325,50.59114963049695,43.51978007631554,13.951216261918955,
492_p3conc_297.6_i29,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,297.5665,25.21,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,68.70658784467086,62.26745826882489,56.70812361534151,53.823228646684306,15.516410173312096,
492_p3conc_304.6_i30,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,304.5538,25.21,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,79.66540106706199,71.75479683908989,68.90303656916713,65.2213560378132,16.407283602831676,
492_p3conc_357.6_i31,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,357.607,25.21,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,156.60056966758484,143.4423283492857,143.4423283492857,143.4423283492857,37.662975464378874,
492_p3conc_369.5_i32,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,369.4758,25.21,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,182.1897408000141,182.1897408000141,182.1897408000141,182.1897408000141,39.77178337783577,
492_p3conc_381.7_i33,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,381.7394,25.21,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,223.7971723220979,212.30636911122775,212.30636911122775,211.84109784565516,45.195762928472654,
492_p3conc_394.4_i34,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,394.4101,25.21,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,287.5744323294276,263.23837409917763,263.23837409917763,263.23837409917763,52.477812614717145,
492_p3conc_407.5_i35,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,407.5004,25.21,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,312.07495667950496,310.54606228210343,310.54606228210343,310.54606228210343,56.38412522953294,
492_p3conc_421.0_i36,Nivolumab,mAb_IgG4,3.5,146.0,8.8,0.3,421.0261,25.21,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,426.06259035081086,411.22854541889524,407.4927068467205,396.8589983473127,73.33716071721189,
225_p3conc_1.4_i0,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,1.4262,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.91,0.91,0.91,0.91,0.91,
225_p3conc_1.8_i1,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,1.7783,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.9729917921522957,0.91,0.91,0.91,0.91,
225_p3conc_2.0_i2,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,2.034,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.91,0.91,0.91,0.91,0.91,
225_p3conc_2.9_i3,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,2.9009,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.9326993726349644,0.91,0.91,0.91,0.91,
225_p3conc_3.2_i4,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,3.1623,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.9492133700045561,0.9492133700045561,0.9226141235595333,0.9226141235595333,0.91,
225_p3conc_4.1_i5,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,4.1373,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.9549053626299502,0.91,0.91,0.91,0.91,
225_p3conc_5.6_i6,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,5.6234,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.9222171859256829,0.9222171859256829,0.9222171859256829,0.91,0.91,
225_p3conc_5.9_i7,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,5.9006,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.9959550538128128,0.9897108954543017,0.91,0.91,0.91,
225_p3conc_8.4_i8,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,8.4154,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.0222089878628118,1.0128598052187592,0.9623289112839287,0.9623289112839287,0.9623289112839287,
225_p3conc_10.0_i9,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,10.0,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.9578073671386218,0.9578073671386218,0.9578073671386218,0.9578073671386218,0.91,
225_p3conc_12.0_i10,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,12.002,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.009426288330238,0.9933975878080734,0.9550074640722754,0.9293001177840541,0.91,
225_p3conc_17.1_i11,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,17.1173,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.062042228609583,1.062042228609583,0.9388247855001368,0.9388247855001368,0.9388247855001368,
225_p3conc_17.8_i12,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,17.7828,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.0508558413091265,1.0508558413091265,1.0267925803328768,1.0267925803328768,1.0039699288968833,
225_p3conc_24.4_i13,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,24.4125,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.1586800896765816,1.1586800896765816,1.1121104971054119,1.0930249741450944,0.951328448406534,
225_p3conc_31.6_i14,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,31.6228,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.363142081744268,1.3110908766555573,1.13416477514003,1.1288135749206338,0.9426476328086779,
225_p3conc_34.8_i15,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,34.8171,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.3328796470423876,1.3328796470423876,1.1875768690086828,1.157920936928259,0.9889512445276444,
225_p3conc_49.7_i16,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,49.6559,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.6188407771440605,1.6188407771440605,1.3691964220755968,1.2865191949057488,1.0802896189301685,
225_p3conc_56.2_i17,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,56.2341,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.772796827729852,1.7200042878176167,1.4306319468423545,1.251950203680854,1.1249028885308143,
225_p3conc_70.8_i18,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,70.8192,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,2.1666965930450712,2.1666965930450712,1.621240469565247,1.6011153820616824,1.2734891590554354,
225_p3conc_109.8_i19,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,109.8485,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,3.899787831048884,3.589922443685959,2.6168338267831888,2.4514518240800265,1.431297862563264,
225_p3conc_120.7_i20,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,120.6669,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,4.2504465362063515,4.2504465362063515,3.1490824154173467,2.673374224978638,1.5660415803478114,
225_p3conc_132.6_i21,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,132.5507,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,5.204714798716517,4.727567141665673,3.639835303543424,2.914687410017122,1.7937869485067732,
225_p3conc_144.0_i22,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,144.0486,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,5.741196105117488,5.741196105117488,4.218203192707602,3.517801384134863,2.1264602738295206,
225_p3conc_145.6_i23,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,145.6049,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,6.1715795706897065,5.463961272447755,4.207677537500258,3.446163774150342,2.20117960378393,
217_p3conc_159.9_i24,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,159.9448,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,8.010963362604947,7.625115275278474,5.89145400969114,4.469975455889403,2.5532632330233125,
217_p3conc_175.7_i25,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,175.6965,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,11.83212898682413,8.64831867148916,7.4544917894700955,5.403756483042297,3.2517487430652903,
217_p3conc_203.3_i26,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,203.3391,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,18.706995096796597,12.500145696530916,11.975589372764642,8.111151165199782,4.634772462789463,
217_p3conc_205.4_i27,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,205.4414,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,18.486363735536756,12.21847387183251,12.21847387183251,8.325945487479972,4.988045269607863,
217_p3conc_214.2_i28,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,214.2323,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,20.671670265661323,14.515865686751368,14.382271672207528,9.636381873381769,5.050683581229778,
217_p3conc_225.7_i29,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,225.7091,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,25.441734718834272,17.739097609343546,17.309660488886518,9.909816202258996,5.512164163132997,
217_p3conc_237.8_i30,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,237.8001,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,35.25714968732314,20.72197666859967,20.72197666859967,12.098259596423464,6.654255982332269,
217_p3conc_250.5_i31,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,250.5394,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,40.90811065026036,24.51241423393881,24.51241423393881,14.992207306340996,7.566789099630509,
217_p3conc_264.0_i32,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,263.9611,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,48.450710422748344,28.19009332930335,28.19009332930335,18.77524588099914,9.123795600976512,
217_p3conc_278.1_i33,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,278.1019,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,61.97226618244275,34.652323246611864,34.652323246611864,22.001618449498896,9.603908414693016,
426_p3conc_1.4_i0,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,1.4324,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.9148654812773288,0.91,0.91,0.91,0.91,
426_p3conc_2.1_i1,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,2.0517,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.91,0.91,0.91,0.91,0.91,
426_p3conc_2.6_i2,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,2.6458,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.91,0.91,0.91,0.91,0.91,
426_p3conc_2.9_i3,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,2.9388,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.9287163212218756,0.91,0.91,0.91,0.91,
426_p3conc_4.2_i4,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,4.2095,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.9464560730718692,0.9153016251795635,0.9153016251795635,0.91,0.91,
426_p3conc_6.0_i5,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,6.0296,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.9156210933521884,0.9134948498282152,0.9134948498282152,0.9134948498282152,0.91,
426_p3conc_7.0_i6,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,7.0,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.9832252222892945,0.91,0.91,0.91,0.91,
426_p3conc_8.6_i7,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,8.6367,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.9965606499288938,0.91,0.91,0.91,0.91,
426_p3conc_12.4_i8,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,12.3711,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.9588763703256814,0.9588763703256814,0.9461989415880018,0.9461989415880018,0.9461989415880018,
426_p3conc_17.7_i9,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,17.7201,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.9699310554703066,0.929160341612276,0.929160341612276,0.9135444120326727,0.9135444120326727,
426_p3conc_18.5_i10,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,18.5203,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,0.9899487645902287,0.9899487645902287,0.9615939345709912,0.9615939345709912,0.9615939345709912,
426_p3conc_25.4_i11,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,25.3818,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.0779279262532222,1.0620880086058826,1.0620880086058826,1.0112539739926776,1.0112539739926776,
426_p3conc_36.4_i12,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,36.3564,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.3537174455911336,1.3264908848845056,1.2188690140211604,1.2188690140211604,1.2188690140211604,
426_p3conc_52.1_i13,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,52.0762,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,1.9128962292199796,1.791527980644169,1.5580057422804092,1.5580057422804092,1.5580057422804092,
427_p3conc_88.8_i14,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,88.8258,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,6.569883830779412,6.569883830779412,5.884133778971198,4.493299069268377,2.2196703396296895,
427_p3conc_98.6_i15,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,98.625,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,8.63936178324551,8.63936178324551,7.345565592696348,4.987564147362183,2.2709983708334165,
427_p3conc_106.8_i16,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,106.8452,25.0,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,13.68614273740765,12.36522123574043,8.955300868062023,5.685152850119586,2.464703507590483,
