ID,Protein_type,Protein_class_type,kP,MW,PI_mean,PI_range,Protein_conc,Temperature,Buffer_type,Buffer_pH,Buffer_conc,Salt_type,Salt_conc,Stabilizer_type,Stabilizer_conc,Surfactant_type,Surfactant_conc,Excipient_type,Excipient_conc,C_Class,HCI,Viscosity_100,Viscosity_1000,Viscosity_10000,Viscosity_100000,Viscosity_15000000,
126.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,63.0,27.5,Acetate,5.0,20.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.84,1.84,1.84,1.84,1.8,
127.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,101.0,27.5,Acetate,5.0,20.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,0.9,0.9,2.44,2.44,2.44,2.35,2.2,
128.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,167.0,27.5,Acetate,5.0,20.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,0.9,0.9,4.28,4.28,4.28,3.27,2.77,
129.0,BGG,Polyclonal,3.0,150.0,6.6,1.0,203.0,27.5,Acetate,5.0,20.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,0.9,0.9,16.25,13.81,13.41,8.9,4.58,
130.0,BGG,Polyclonal,3.0,150.0,6.6,1.0,79.0,27.5,Acetate,5.0,20.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,0.9,0.9,1.75,1.71,1.66,1.66,1.44,
131.0,BGG,Polyclonal,3.0,150.0,6.6,1.0,108.0,27.5,Acetate,5.0,20.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,0.9,0.9,2.67,2.67,2.67,2.46,2.16,
132.0,BGG,Polyclonal,3.0,150.0,6.6,1.0,163.0,27.5,Acetate,5.0,20.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,0.9,0.9,4.73,4.73,4.73,4.36,4.23,
133.0,BSA,Other,2.0,66.0,4.7,0.3,150.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Sucrose,0.51,none,0.0,none,0.0,0.85,0.9,4.83,4.83,4.83,4.53,4.11,
134.0,BSA,Other,2.0,66.0,4.7,0.3,94.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Sucrose,0.978,none,0.0,none,0.0,0.85,0.9,6.7,6.7,6.7,6.15,5.59,
135.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,171.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Sucrose,0.488,none,0.0,none,0.0,0.9,0.9,10.16,9.36,8.76,6.06,4.17,
136.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,111.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Sucrose,0.986,none,0.0,none,0.0,0.9,0.9,11.02,10.11,9.19,6.88,5.75,
137.0,BGG,Polyclonal,3.0,150.0,6.6,1.0,159.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Sucrose,0.476,none,0.0,none,0.0,0.9,0.9,9.1,9.1,9.1,6.33,4.65,
138.0,BGG,Polyclonal,3.0,150.0,6.6,1.0,97.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Sucrose,1.0,none,0.0,none,0.0,0.9,0.9,12.31,10.11,10.11,7.55,6.24,
139.0,BGG,Polyclonal,3.0,150.0,6.6,1.0,181.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,14.26,14.26,12.58,7.89,4.14,
140.0,BGG,Polyclonal,3.0,150.0,6.6,1.0,154.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,6.11,5.67,5.67,4.38,3.45,
141.0,BGG,Polyclonal,3.0,150.0,6.6,1.0,102.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,2.76,2.76,2.76,2.46,2.0,
142.0,BGG,Polyclonal,3.0,150.0,6.6,1.0,75.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,2.02,2.02,2.02,2.02,1.76,
143.0,BSA,Other,2.0,66.0,4.7,0.3,183.0,27.5,Acetate,6.7,20.0,NaCl,140.0,Sucrose,0.1,none,0.0,none,0.0,0.85,0.9,3.68,3.68,3.68,3.68,3.68,
144.0,BSA,Other,2.0,66.0,4.7,0.3,125.0,27.5,Acetate,6.6,20.0,NaCl,140.0,Sucrose,0.1,none,0.0,none,0.0,0.85,0.9,3.02,3.02,3.02,2.74,1.5,
145.0,BSA,Other,2.0,66.0,4.7,0.3,105.0,27.5,Acetate,6.5,20.0,NaCl,140.0,Sucrose,0.1,none,0.0,none,0.0,0.85,0.9,2.48,2.48,2.48,2.21,1.5,
146.0,BSA,Other,2.0,66.0,4.7,0.3,63.0,27.5,Acetate,6.0,20.0,NaCl,140.0,Sucrose,0.1,none,0.0,none,0.0,0.85,0.9,1.84,1.84,1.84,1.76,1.3,
147.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,202.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,8.14,8.14,8.14,5.2,3.4,
148.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,158.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,4.34,4.34,4.34,3.56,3.4,
149.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,95.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,2.71,2.71,2.71,2.39,2.28,
150.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,60.0,27.5,Acetate,5.0,20.0,NaCl,140.0,Sucrose,0.1,none,0.0,none,0.0,0.9,0.9,1.47,1.47,1.47,1.47,1.4,
151.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,220.0,27.5,Histidine,6.3,11.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,12.69,10.47,10.47,8.69,4.0,
152.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,194.0,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,12.88,12.88,12.88,11.29,3.5,
153.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,209.0,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,13.71,13.71,13.71,11.05,3.81,
154.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,134.0,27.5,Acetate,5.2,27.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,6.66,6.66,6.3,5.34,2.21,
155.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,175.0,27.5,Histidine,6.2,12.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,6.26,5.84,5.84,5.02,3.3,
156.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,157.0,27.5,Acetate,5.2,28.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,6.31,6.31,6.31,5.76,2.6,
157.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,163.0,27.5,Histidine,6.2,12.0,NaCl,32.0,none,0.0,none,0.0,none,0.0,0.9,0.9,8.61,6.89,6.89,5.97,2.5,
158.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,150.0,27.5,Acetate,5.2,28.0,NaCl,32.0,none,0.0,none,0.0,none,0.0,0.9,0.9,5.79,4.39,4.3,3.44,2.3,
159.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,175.0,27.5,Histidine,6.2,12.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,5.92,4.82,4.57,3.7,2.0,
160.0,poly-hIgG,Polyclonal,3.0,150.0,7.6,1.0,175.0,27.5,Histidine,6.2,12.0,none,0.0,none,0.0,none,0.0,none,0.0,0.9,0.9,9.82,9.82,8.63,6.18,3.28,
161.0,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,143.0,27.5,Histidine,6.3,10.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,5.94,5.94,5.94,4.29,2.54,
162.0,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,139.0,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,6.25,5.09,5.09,3.7,2.28,
163.0,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,100.0,27.5,Acetate,5.3,34.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,3.67,3.13,2.85,2.44,1.45,
164.0,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,35.0,27.5,Acetate,5.1,25.0,none,0.0,none,0.0,tween-80,0.1,none,0.0,1.0,1.0,1.47,1.47,1.47,1.47,1.47,
165.0,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,35.0,27.5,Acetate,5.1,25.0,none,0.0,Sucrose,0.5,none,0.0,none,0.0,1.0,1.0,1.97,1.97,1.97,1.76,1.2,
166.0,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,52.0,27.5,Acetate,5.2,27.0,none,0.0,Sucrose,0.25,tween-80,0.05,none,0.0,1.0,1.0,2.02,2.02,2.02,2.02,2.0,
167.0,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,100.0,27.5,Histidine,6.3,11.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,3.22,2.67,2.48,2.1,1.3,
168.0,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,52.0,27.5,Histidine,6.2,13.0,none,0.0,Sucrose,0.5,none,0.0,none,0.0,1.0,1.0,2.76,2.48,2.02,1.58,1.2,
169.0,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,52.0,27.5,Histidine,6.2,13.0,none,0.0,Sucrose,0.25,tween-80,0.05,none,0.0,1.0,1.0,2.76,2.39,1.7,1.58,1.15,
170.0,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,35.0,27.5,Histidine,6.1,14.0,none,0.0,Sucrose,0.5,tween-80,0.1,none,0.0,1.0,1.0,1.84,1.84,1.75,1.67,1.52,
171.0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,146.0,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,3.1,3.1,3.1,2.54,1.75,
172.0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,136.0,27.5,Histidine,6.3,11.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,3.23,3.23,2.97,2.46,1.66,
173.0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,Histidine,6.2,11.5,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,3.04,2.76,2.35,2.24,1.4,
174.0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,50.0,27.5,Histidine,6.1,12.3,none,0.0,Sucrose,0.5,none,0.0,none,0.0,1.0,1.0,1.62,1.62,1.62,1.45,1.3,
175.0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,60.0,27.5,Histidine,6.1,12.3,none,0.0,Sucrose,0.25,tween-80,0.1,none,0.0,1.0,1.0,2.3,2.3,2.02,1.94,1.1,
176.0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,80.0,27.5,Histidine,6.2,11.8,none,0.0,none,0.0,tween-80,0.1,none,0.0,1.0,1.0,2.3,2.3,2.3,2.3,2.3,
177.0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,75.0,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,none,0.0,none,0.0,1.0,1.0,1.38,1.38,1.38,1.23,1.12,
178.0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,50.0,27.5,Acetate,5.2,27.0,none,0.0,Sucrose,0.5,tween-80,0.05,none,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,
179.0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,75.0,27.5,Acetate,5.2,31.0,none,0.0,none,0.0,tween-80,0.05,none,0.0,1.0,1.0,1.75,1.66,1.66,1.66,1.6,
180.0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,Acetate,5.3,35.0,none,0.0,Sucrose,0.25,tween-80,0.1,none,0.0,1.0,1.0,2.58,2.39,2.07,1.76,1.2,
181.0,none,,0.0,0.0,0.0,0.0,0.0,20.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,1.0,none,0.0,none,0.0,0.0,0.0,3.77,3.77,3.77,3.77,3.77,
182.0,none,,0.0,0.0,0.0,0.0,0.0,15.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,1.0,none,0.0,none,0.0,0.0,0.0,4.38,4.38,4.38,4.38,4.38,
183.0,none,,0.0,0.0,0.0,0.0,0.0,30.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,1.0,none,0.0,none,0.0,0.0,0.0,2.8,2.8,2.8,2.8,2.8,
184.0,none,,0.0,0.0,0.0,0.0,0.0,35.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,1.0,none,0.0,none,0.0,0.0,0.0,2.41,2.41,2.41,2.41,2.41,
185.0,none,,0.0,0.0,0.0,0.0,0.0,15.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.75,none,0.0,none,0.0,0.0,0.0,3.03,3.03,3.03,3.03,3.03,
186.0,none,,0.0,0.0,0.0,0.0,0.0,20.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.75,none,0.0,none,0.0,0.0,0.0,2.6,2.6,2.6,2.6,2.6,
187.0,none,,0.0,0.0,0.0,0.0,0.0,30.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.75,none,0.0,none,0.0,0.0,0.0,1.93,1.93,1.93,1.93,1.93,
188.0,none,,0.0,0.0,0.0,0.0,0.0,35.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.75,none,0.0,none,0.0,0.0,0.0,2.6,1.67,1.67,1.67,1.67,
189.0,none,,0.0,0.0,0.0,0.0,0.0,15.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.5,none,0.0,none,0.0,0.0,0.0,2.22,2.22,2.22,2.22,2.22,
190.0,none,,0.0,0.0,0.0,0.0,0.0,20.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.5,none,0.0,none,0.0,0.0,0.0,1.92,1.92,1.92,1.92,1.92,
191.0,none,,0.0,0.0,0.0,0.0,0.0,30.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.5,none,0.0,none,0.0,0.0,0.0,1.42,1.42,1.42,1.42,1.42,
192.0,none,,0.0,0.0,0.0,0.0,0.0,35.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.5,none,0.0,none,0.0,0.0,0.0,1.22,1.22,1.22,1.22,1.22,
193.0,none,,0.0,0.0,0.0,0.0,0.0,20.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,1.0,tween-20,0.1,none,0.0,0.0,0.0,3.82,3.82,3.82,3.82,3.82,
194.0,none,,0.0,0.0,0.0,0.0,0.0,15.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,1.0,tween-20,0.1,none,0.0,0.0,0.0,4.43,4.43,4.43,4.43,4.43,
195.0,none,,0.0,0.0,0.0,0.0,0.0,30.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,1.0,tween-20,0.1,none,0.0,0.0,0.0,2.85,2.85,2.85,2.85,2.85,
196.0,none,,0.0,0.0,0.0,0.0,0.0,35.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,1.0,tween-20,0.1,none,0.0,0.0,0.0,2.46,2.46,2.46,2.46,2.46,
197.0,none,,0.0,0.0,0.0,0.0,0.0,15.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.75,tween-20,0.1,none,0.0,0.0,0.0,3.08,3.08,3.08,3.08,3.08,
198.0,none,,0.0,0.0,0.0,0.0,0.0,20.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.75,tween-20,0.1,none,0.0,0.0,0.0,2.65,2.65,2.65,2.65,2.65,
199.0,none,,0.0,0.0,0.0,0.0,0.0,30.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.75,tween-20,0.1,none,0.0,0.0,0.0,1.98,1.98,1.98,1.98,1.98,
200.0,none,,0.0,0.0,0.0,0.0,0.0,35.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.75,tween-20,0.1,none,0.0,0.0,0.0,2.65,2.65,2.65,2.65,2.65,
201.0,none,,0.0,0.0,0.0,0.0,0.0,15.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.5,tween-20,0.1,none,0.0,0.0,0.0,2.27,2.27,2.27,2.27,2.27,
202.0,none,,0.0,0.0,0.0,0.0,0.0,20.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.5,tween-20,0.1,none,0.0,0.0,0.0,1.97,1.97,1.97,1.97,1.97,
203.0,none,,0.0,0.0,0.0,0.0,0.0,30.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.5,tween-20,0.1,none,0.0,0.0,0.0,1.47,1.47,1.47,1.47,1.47,
204.0,none,,0.0,0.0,0.0,0.0,0.0,35.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.5,tween-20,0.1,none,0.0,0.0,0.0,1.27,1.27,1.27,1.27,1.27,
205.0,none,,0.0,0.0,0.0,0.0,0.0,20.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,1.0,tween-80,0.1,none,0.0,0.0,0.0,3.87,3.87,3.87,3.87,3.87,
206.0,none,,0.0,0.0,0.0,0.0,0.0,15.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,1.0,tween-80,0.1,none,0.0,0.0,0.0,4.48,4.48,4.48,4.48,4.48,
207.0,none,,0.0,0.0,0.0,0.0,0.0,30.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,1.0,tween-80,0.1,none,0.0,0.0,0.0,2.9,2.9,2.9,2.9,2.9,
208.0,none,,0.0,0.0,0.0,0.0,0.0,35.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,1.0,tween-80,0.1,none,0.0,0.0,0.0,2.51,2.51,2.51,2.51,2.51,
209.0,none,,0.0,0.0,0.0,0.0,0.0,15.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.75,tween-80,0.1,none,0.0,0.0,0.0,3.13,3.13,3.13,3.13,3.13,
210.0,none,,0.0,0.0,0.0,0.0,0.0,20.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.75,tween-80,0.1,none,0.0,0.0,0.0,2.7,2.7,2.7,2.7,2.7,
211.0,none,,0.0,0.0,0.0,0.0,0.0,30.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.75,tween-80,0.1,none,0.0,0.0,0.0,2.03,2.03,2.03,2.03,2.03,
212.0,none,,0.0,0.0,0.0,0.0,0.0,35.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.75,tween-80,0.1,none,0.0,0.0,0.0,2.7,2.7,2.7,2.7,2.7,
213.0,none,,0.0,0.0,0.0,0.0,0.0,15.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.5,tween-80,0.1,none,0.0,0.0,0.0,2.32,2.32,2.32,2.32,2.32,
214.0,none,,0.0,0.0,0.0,0.0,0.0,20.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.5,tween-80,0.1,none,0.0,0.0,0.0,2.02,2.02,2.02,2.02,2.02,
215.0,none,,0.0,0.0,0.0,0.0,0.0,30.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.5,tween-80,0.1,none,0.0,0.0,0.0,1.52,1.52,1.52,1.52,1.52,
216.0,none,,0.0,0.0,0.0,0.0,0.0,35.0,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.5,tween-80,0.1,none,0.0,0.0,0.0,1.32,1.32,1.32,1.32,1.32,
217.0,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,193.0,27.5,Acetate,5.4,40.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,13.68,9.97,9.31,6.19,4.0,
218.0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,250.0,27.5,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,1.0,1.0,13.26,13.26,12.03,6.61,3.82,
219.0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,60.0,27.5,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.1,none,0.0,none,0.0,1.0,1.0,2.76,2.76,2.76,2.52,1.2,
220.0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,PBS,7.4,10.0,NaCl,140.0,none,0.0,tween-80,0.1,none,0.0,1.0,1.0,2.21,2.21,2.21,1.68,1.6,
221.0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,100.0,27.5,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,1.0,1.0,5.0,3.22,2.76,2.36,1.4,
222.0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,80.0,27.5,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.5,tween-80,0.05,none,0.0,1.0,1.0,5.32,3.84,2.48,1.9,1.81,
223.0,Bevacizumab,mAb_IgG1,3.0,149.0,8.3,0.3,75.0,27.5,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.25,tween-80,0.05,none,0.0,1.0,1.0,2.82,2.82,2.82,2.57,1.6,
224.0,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,50.0,27.5,Acetate,5.1,27.0,none,0.0,Sucrose,0.1,tween-80,0.1,none,0.0,1.3,1.1,1.99,1.99,1.99,1.68,1.2,
225.0,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,100.0,27.5,Acetate,5.3,32.0,none,0.0,none,0.0,none,0.0,none,0.0,1.3,1.1,3.16,3.16,2.3,2.1,1.43,
226.0,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,80.0,27.5,Acetate,5.2,29.0,none,0.0,Sucrose,0.5,tween-80,0.1,none,0.0,1.3,1.1,3.91,3.8,3.22,2.69,2.0,
227.0,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,100.0,27.5,Acetate,5.3,32.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,1.3,1.1,7.59,4.14,2.99,2.31,1.3,
228.0,Pembrolizumab,mAb_IgG4,3.5,149.0,7.57,0.3,60.0,27.5,Acetate,5.1,27.0,none,0.0,Sucrose,0.25,tween-80,0.05,none,0.0,1.3,1.1,2.88,2.88,2.3,1.79,1.4,
229.0,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,267.0,27.5,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,1.0,1.0,45.69,44.76,33.57,21.29,5.75,
230.0,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,62.0,27.5,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.25,none,0.0,none,0.0,1.0,1.0,1.61,1.61,1.61,1.37,1.12,
231.0,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,100.0,27.5,PBS,7.4,10.0,NaCl,140.0,none,0.0,tween-80,0.1,none,0.0,1.0,1.0,7.13,4.72,4.14,3.78,2.14,
232.0,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,80.0,27.5,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.5,tween-80,0.05,none,0.0,1.0,1.0,6.44,5.75,4.83,4.31,1.6,
233.0,Adalimumab,mAb_IgG1,3.0,148.0,8.7,0.3,75.0,27.5,PBS,7.4,10.0,NaCl,140.0,Sucrose,0.1,tween-80,0.05,none,0.0,1.0,1.0,5.18,2.65,1.61,1.26,1.04,
234.0,BSA,Other,2.0,66.0,4.7,0.3,392.0,27.5,Histidine,6.7,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,42.94,38.45,31.41,30.0,27.96,
235.0,BSA,Other,2.0,66.0,4.7,0.3,414.0,27.5,Acetate,6.8,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,88.2,50.67,39.41,35.0,33.0,
236.0,BSA,Other,2.0,66.0,4.7,0.3,431.0,27.5,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,0.85,0.9,98.27,73.7,47.91,46.0,44.0,
237.0,BSA,Other,2.0,66.0,4.7,0.3,160.0,27.5,Histidine,6.4,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,3.63,3.38,3.08,2.69,2.38,
238.0,BSA,Other,2.0,66.0,4.7,0.3,174.0,27.5,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,0.85,0.9,4.06,4.06,3.38,3.25,2.41,
239.0,BSA,Other,2.0,66.0,4.7,0.3,162.0,27.5,Acetate,6.6,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,4.31,4.31,4.05,3.54,2.5,
240.0,BSA,Other,2.0,66.0,4.7,0.3,182.0,27.5,Histidine,6.5,15.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,0.85,0.9,3.93,3.93,3.93,3.44,2.8,
241.0,BSA,Other,2.0,66.0,4.7,0.3,172.0,27.5,Histidine,6.5,30.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,4.07,3.86,3.69,3.1,2.48,
242.0,BSA,Other,2.0,66.0,4.7,0.3,169.0,27.5,Acetate,6.7,20.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,0.85,0.9,4.35,3.84,3.04,3.0,2.0,
243.0,BSA,Other,2.0,66.0,4.7,0.3,5.0,27.5,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.01,1.01,0.96,0.96,0.8,
244.0,BSA,Other,2.0,66.0,4.7,0.3,10.0,27.5,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.03,1.03,1.03,0.96,0.8,
245.0,BSA,Other,2.0,66.0,4.7,0.3,20.0,27.5,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.1,1.1,1.1,1.06,0.88,
246.0,BSA,Other,2.0,66.0,4.7,0.3,25.0,27.5,PBS,7.4,10.0,NaCl,140.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.2,1.2,1.2,1.15,0.96,
247.0,BSA,Other,2.0,66.0,4.7,0.3,5.0,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.01,1.01,0.96,0.96,0.8,
248.0,BSA,Other,2.0,66.0,4.7,0.3,10.0,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.03,1.03,1.03,0.96,0.8,
249.0,BSA,Other,2.0,66.0,4.7,0.3,20.0,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.2,1.2,1.2,1.15,0.96,
250.0,BSA,Other,2.0,66.0,4.7,0.3,25.0,27.5,Acetate,5.0,20.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.34,1.34,1.34,1.3,1.08,
251.0,BSA,Other,2.0,66.0,4.7,0.3,5.0,27.5,Histidine,6.0,15.0,none,0.0,none,0.0,none,0.0,none,0.0,0.85,0.9,1.01,1.01,0.96,0.96,0.8,
